tsne_1,tsne_2,method,gas_class
-60.59372,33.67367,EEGNet-like Baseline,1
-60.775467,1.5696049,EEGNet-like Baseline,1
-59.254032,43.807697,EEGNet-like Baseline,1
-59.204502,32.657185,EEGNet-like Baseline,1
-60.93015,0.8245063,EEGNet-like Baseline,1
-61.408546,17.053518,EEGNet-like Baseline,1
-61.529896,26.892454,EEGNet-like Baseline,1
-60.765747,33.34967,EEGNet-like Baseline,1
-59.1212,42.89938,EEGNet-like Baseline,1
-59.61199,31.7189,EEGNet-like Baseline,1
-58.60204,34.640434,EEGNet-like Baseline,1
-60.424942,0.35940784,EEGNet-like Baseline,1
-59.545753,42.296703,EEGNet-like Baseline,1
-59.54234,31.897085,EEGNet-like Baseline,1
-60.649284,16.3123,EEGNet-like Baseline,1
-61.240364,25.822649,EEGNet-like Baseline,1
-60.54939,16.024164,EEGNet-like Baseline,1
-62.286346,27.800825,EEGNet-like Baseline,1
-59.798813,33.747807,EEGNet-like Baseline,1
-59.921665,-0.4915562,EEGNet-like Baseline,1
-58.952866,44.068645,EEGNet-like Baseline,1
-59.679405,32.258118,EEGNet-like Baseline,1
-58.68573,29.985008,EEGNet-like Baseline,1
-60.512226,15.312785,EEGNet-like Baseline,1
-61.87345,25.337627,EEGNet-like Baseline,1
-58.774235,40.262383,EEGNet-like Baseline,1
-59.53497,-0.4980999,EEGNet-like Baseline,1
-59.40002,43.648785,EEGNet-like Baseline,1
-61.66607,42.92597,EEGNet-like Baseline,1
-61.636433,34.17272,EEGNet-like Baseline,1
-61.464043,-0.065463476,EEGNet-like Baseline,1
-61.134865,15.127603,EEGNet-like Baseline,1
-63.172394,26.80372,EEGNet-like Baseline,1
-59.711834,39.884434,EEGNet-like Baseline,1
-60.312344,1.0396985,EEGNet-like Baseline,1
-59.477585,44.316574,EEGNet-like Baseline,1
-61.131554,33.332275,EEGNet-like Baseline,1
-61.24501,15.799037,EEGNet-like Baseline,1
-61.64564,26.692007,EEGNet-like Baseline,1
-60.292007,39.977715,EEGNet-like Baseline,1
-61.027557,16.488007,EEGNet-like Baseline,1
-61.89218,26.79899,EEGNet-like Baseline,1
-60.04939,39.657944,EEGNet-like Baseline,1
-61.18459,0.31445062,EEGNet-like Baseline,1
-59.143517,44.16883,EEGNet-like Baseline,1
-59.6059,31.60705,EEGNet-like Baseline,1
-61.043274,0.3175776,EEGNet-like Baseline,1
-60.15149,46.03409,EEGNet-like Baseline,1
-60.726566,33.152634,EEGNet-like Baseline,1
-60.558086,14.613342,EEGNet-like Baseline,1
-61.00444,27.252773,EEGNet-like Baseline,1
-59.01334,40.048885,EEGNet-like Baseline,1
-59.702324,32.9055,EEGNet-like Baseline,1
-61.15913,16.617949,EEGNet-like Baseline,1
-62.305264,27.31645,EEGNet-like Baseline,1
-58.673286,42.188107,EEGNet-like Baseline,1
-60.335556,0.3602258,EEGNet-like Baseline,1
-62.213375,44.65772,EEGNet-like Baseline,1
-61.849937,16.341505,EEGNet-like Baseline,1
-63.092064,28.829866,EEGNet-like Baseline,1
-61.137474,40.33545,EEGNet-like Baseline,1
-59.115612,-0.47532278,EEGNet-like Baseline,1
-60.86081,45.757816,EEGNet-like Baseline,1
-62.240593,33.819252,EEGNet-like Baseline,1
-37.402874,-26.5273,EEGNet-like Baseline,1
-62.606297,15.980843,EEGNet-like Baseline,1
-63.76989,28.679712,EEGNet-like Baseline,1
-57.74321,40.628864,EEGNet-like Baseline,1
-60.012836,45.23642,EEGNet-like Baseline,1
-61.318745,32.041203,EEGNet-like Baseline,1
-60.219994,40.46925,EEGNet-like Baseline,1
-60.63848,0.035444696,EEGNet-like Baseline,1
-60.944347,46.05657,EEGNet-like Baseline,1
-61.81639,32.610374,EEGNet-like Baseline,1
-62.07784,16.288149,EEGNet-like Baseline,1
-62.706562,28.840775,EEGNet-like Baseline,1
-61.26559,15.698029,EEGNet-like Baseline,1
-62.255947,28.558466,EEGNet-like Baseline,1
-58.530388,40.62804,EEGNet-like Baseline,1
-61.40863,-0.23586658,EEGNet-like Baseline,1
-60.625706,45.726448,EEGNet-like Baseline,1
-62.05672,33.55433,EEGNet-like Baseline,1
-62.40431,31.930798,EEGNet-like Baseline,1
-61.813786,16.45725,EEGNet-like Baseline,1
-62.55769,27.648802,EEGNet-like Baseline,1
-58.00397,40.687504,EEGNet-like Baseline,1
-61.41926,0.054856006,EEGNet-like Baseline,1
-61.620213,46.517963,EEGNet-like Baseline,1
-61.10872,45.94103,EEGNet-like Baseline,1
-62.10033,33.823105,EEGNet-like Baseline,1
-60.924274,0.11417238,EEGNet-like Baseline,1
-61.43546,15.737833,EEGNet-like Baseline,1
-62.02169,29.700874,EEGNet-like Baseline,1
-59.346096,41.168163,EEGNet-like Baseline,1
-60.85683,0.035042465,EEGNet-like Baseline,1
-60.72118,46.307915,EEGNet-like Baseline,1
-61.19309,34.174976,EEGNet-like Baseline,1
-61.67821,16.728582,EEGNet-like Baseline,1
-62.76524,29.22316,EEGNet-like Baseline,1
-58.602894,40.276672,EEGNet-like Baseline,1
-61.703102,16.577488,EEGNet-like Baseline,1
-61.802425,26.513187,EEGNet-like Baseline,1
-58.63109,40.004353,EEGNet-like Baseline,1
-60.962296,0.24962108,EEGNet-like Baseline,1
-60.263596,45.70582,EEGNet-like Baseline,1
-60.831432,33.07317,EEGNet-like Baseline,1
-60.23786,2.8275332,EEGNet-like Baseline,1
-60.84754,49.180023,EEGNet-like Baseline,1
-62.21858,42.48152,EEGNet-like Baseline,1
-59.457413,18.175861,EEGNet-like Baseline,1
-60.86146,30.948185,EEGNet-like Baseline,1
-59.99665,47.292995,EEGNet-like Baseline,1
-58.364574,41.574898,EEGNet-like Baseline,1
-63.49721,25.219862,EEGNet-like Baseline,1
-63.43586,31.46026,EEGNet-like Baseline,1
-61.91994,44.37925,EEGNet-like Baseline,1
-59.893627,2.4161718,EEGNet-like Baseline,1
-61.34706,49.26049,EEGNet-like Baseline,1
-59.005,20.146545,EEGNet-like Baseline,1
-60.08061,30.658043,EEGNet-like Baseline,1
-58.51294,43.707382,EEGNet-like Baseline,1
-58.84973,1.9664055,EEGNet-like Baseline,1
-59.93311,46.842823,EEGNet-like Baseline,1
-62.80506,41.920578,EEGNet-like Baseline,1
-57.967705,1.1476624,EEGNet-like Baseline,1
-59.517326,18.897732,EEGNet-like Baseline,1
-59.55833,30.424587,EEGNet-like Baseline,1
-58.377785,43.74147,EEGNet-like Baseline,1
-59.60543,47.544846,EEGNet-like Baseline,1
-62.54019,41.697697,EEGNet-like Baseline,1
-62.002747,44.898457,EEGNet-like Baseline,1
-59.484066,2.8470864,EEGNet-like Baseline,1
-59.868713,47.777927,EEGNet-like Baseline,1
-58.90578,43.08504,EEGNet-like Baseline,1
-58.66932,20.945124,EEGNet-like Baseline,1
-60.358208,30.652561,EEGNet-like Baseline,1
-58.963562,19.486952,EEGNet-like Baseline,1
-63.1835,39.669464,EEGNet-like Baseline,1
-59.98253,46.332085,EEGNet-like Baseline,1
-60.427895,3.0877428,EEGNet-like Baseline,1
-60.952545,49.074993,EEGNet-like Baseline,1
-58.665375,43.318302,EEGNet-like Baseline,1
-58.4895,42.96823,EEGNet-like Baseline,1
-59.172676,19.542442,EEGNet-like Baseline,1
-59.453964,30.402586,EEGNet-like Baseline,1
-60.237633,45.939613,EEGNet-like Baseline,1
-59.95318,2.5302172,EEGNet-like Baseline,1
-60.66343,48.654278,EEGNet-like Baseline,1
-59.706535,47.61044,EEGNet-like Baseline,1
-61.655193,42.90073,EEGNet-like Baseline,1
-59.50777,1.8071513,EEGNet-like Baseline,1
-59.262573,21.775532,EEGNet-like Baseline,1
-63.287766,31.182545,EEGNet-like Baseline,1
-59.114674,45.074337,EEGNet-like Baseline,1
-60.97148,17.711294,EEGNet-like Baseline,1
-60.38928,47.769886,EEGNet-like Baseline,1
-61.865063,42.46511,EEGNet-like Baseline,1
-58.521114,21.579824,EEGNet-like Baseline,1
-60.622364,30.78447,EEGNet-like Baseline,1
-62.795235,43.62448,EEGNet-like Baseline,1
-59.098446,21.343897,EEGNet-like Baseline,1
-60.366886,31.134745,EEGNet-like Baseline,1
-60.116093,45.711082,EEGNet-like Baseline,1
-59.77876,2.191988,EEGNet-like Baseline,1
-59.81708,47.96696,EEGNet-like Baseline,1
-61.378372,42.915478,EEGNet-like Baseline,1
56.372215,27.446207,EEGNet-like Baseline,2
20.788202,-40.423252,EEGNet-like Baseline,2
57.22978,27.057554,EEGNet-like Baseline,2
68.16083,18.418663,EEGNet-like Baseline,2
19.92302,-39.35468,EEGNet-like Baseline,2
50.59581,24.94948,EEGNet-like Baseline,2
60.100418,26.807465,EEGNet-like Baseline,2
57.352936,26.41813,EEGNet-like Baseline,2
59.121338,25.490734,EEGNet-like Baseline,2
68.47779,18.084864,EEGNet-like Baseline,2
57.67208,24.74585,EEGNet-like Baseline,2
21.536343,-36.954765,EEGNet-like Baseline,2
59.196114,25.376177,EEGNet-like Baseline,2
68.61361,18.074797,EEGNet-like Baseline,2
50.676662,21.90376,EEGNet-like Baseline,2
68.19866,18.430271,EEGNet-like Baseline,2
50.535385,21.345278,EEGNet-like Baseline,2
68.31777,18.4574,EEGNet-like Baseline,2
57.75063,24.628614,EEGNet-like Baseline,2
21.0084,-39.73134,EEGNet-like Baseline,2
59.951008,25.347727,EEGNet-like Baseline,2
68.86371,17.038078,EEGNet-like Baseline,2
69.01217,17.673815,EEGNet-like Baseline,2
50.290737,20.008087,EEGNet-like Baseline,2
69.09505,18.040682,EEGNet-like Baseline,2
57.105206,23.349964,EEGNet-like Baseline,2
21.415524,-40.41103,EEGNet-like Baseline,2
59.874485,24.729956,EEGNet-like Baseline,2
61.70276,21.56631,EEGNet-like Baseline,2
69.147514,16.506128,EEGNet-like Baseline,2
22.251835,-48.847507,EEGNet-like Baseline,2
50.23797,20.8311,EEGNet-like Baseline,2
69.00774,18.13665,EEGNet-like Baseline,2
58.904087,22.553717,EEGNet-like Baseline,2
19.858282,-40.676086,EEGNet-like Baseline,2
60.126545,25.241673,EEGNet-like Baseline,2
69.951164,16.69065,EEGNet-like Baseline,2
50.31408,19.901787,EEGNet-like Baseline,2
69.05306,17.819231,EEGNet-like Baseline,2
57.532005,22.18219,EEGNet-like Baseline,2
52.3506,19.751421,EEGNet-like Baseline,2
69.04879,17.105352,EEGNet-like Baseline,2
57.053104,20.188711,EEGNet-like Baseline,2
20.78348,-39.083855,EEGNet-like Baseline,2
60.2335,18.742027,EEGNet-like Baseline,2
67.86479,15.5086355,EEGNet-like Baseline,2
21.685705,-48.85756,EEGNet-like Baseline,2
51.05125,-43.518696,EEGNet-like Baseline,2
49.97246,61.81074,EEGNet-like Baseline,2
59.93133,18.814213,EEGNet-like Baseline,2
86.2134,24.623775,EEGNet-like Baseline,2
73.45858,19.548899,EEGNet-like Baseline,2
86.60899,24.968039,EEGNet-like Baseline,2
60.776604,21.195913,EEGNet-like Baseline,2
85.52391,25.439495,EEGNet-like Baseline,2
73.78417,20.224121,EEGNet-like Baseline,2
26.337042,-35.07381,EEGNet-like Baseline,2
78.38298,21.994045,EEGNet-like Baseline,2
59.475418,20.050322,EEGNet-like Baseline,2
82.331955,23.819609,EEGNet-like Baseline,2
73.37092,19.210873,EEGNet-like Baseline,2
25.946728,-33.05443,EEGNet-like Baseline,2
77.906654,22.293531,EEGNet-like Baseline,2
85.703285,23.742554,EEGNet-like Baseline,2
25.255589,-34.12677,EEGNet-like Baseline,2
60.18525,24.259565,EEGNet-like Baseline,2
83.23512,24.571608,EEGNet-like Baseline,2
72.83863,19.55891,EEGNet-like Baseline,2
78.27942,21.550486,EEGNet-like Baseline,2
85.42719,23.296587,EEGNet-like Baseline,2
72.69864,19.069916,EEGNet-like Baseline,2
25.051832,-36.17386,EEGNet-like Baseline,2
77.88951,20.837746,EEGNet-like Baseline,2
84.69812,21.23741,EEGNet-like Baseline,2
57.89251,19.309511,EEGNet-like Baseline,2
82.152,21.431095,EEGNet-like Baseline,2
59.096535,19.017687,EEGNet-like Baseline,2
82.301926,21.74932,EEGNet-like Baseline,2
72.125984,16.724497,EEGNet-like Baseline,2
22.694988,-36.312496,EEGNet-like Baseline,2
72.59014,16.952343,EEGNet-like Baseline,2
83.91328,21.675106,EEGNet-like Baseline,2
84.582535,22.252039,EEGNet-like Baseline,2
58.881016,18.681198,EEGNet-like Baseline,2
81.883354,21.46902,EEGNet-like Baseline,2
72.27027,17.157393,EEGNet-like Baseline,2
21.504568,-40.365936,EEGNet-like Baseline,2
73.97404,18.38885,EEGNet-like Baseline,2
76.80185,19.93751,EEGNet-like Baseline,2
84.86335,21.230442,EEGNet-like Baseline,2
24.831173,-34.71607,EEGNet-like Baseline,2
57.89173,19.746115,EEGNet-like Baseline,2
83.202255,21.912937,EEGNet-like Baseline,2
71.80883,17.243977,EEGNet-like Baseline,2
24.991707,-36.961376,EEGNet-like Baseline,2
76.95361,20.17038,EEGNet-like Baseline,2
83.78135,21.756468,EEGNet-like Baseline,2
58.228268,18.958815,EEGNet-like Baseline,2
83.68023,23.272772,EEGNet-like Baseline,2
72.251884,18.470816,EEGNet-like Baseline,2
58.68862,19.18324,EEGNet-like Baseline,2
83.30676,21.960243,EEGNet-like Baseline,2
72.65466,17.907787,EEGNet-like Baseline,2
25.164568,-34.101696,EEGNet-like Baseline,2
78.30488,20.739075,EEGNet-like Baseline,2
85.48187,22.119965,EEGNet-like Baseline,2
24.093832,-34.677055,EEGNet-like Baseline,2
78.09213,20.655962,EEGNet-like Baseline,2
85.02259,23.157528,EEGNet-like Baseline,2
59.993546,20.113588,EEGNet-like Baseline,2
81.996895,23.37411,EEGNet-like Baseline,2
72.06346,18.958527,EEGNet-like Baseline,2
85.26348,23.354897,EEGNet-like Baseline,2
58.728355,20.800537,EEGNet-like Baseline,2
84.15248,24.310589,EEGNet-like Baseline,2
72.192795,20.108309,EEGNet-like Baseline,2
23.69811,-34.727932,EEGNet-like Baseline,2
78.86566,21.740065,EEGNet-like Baseline,2
58.275894,20.270857,EEGNet-like Baseline,2
83.41737,24.110636,EEGNet-like Baseline,2
72.827446,18.959797,EEGNet-like Baseline,2
25.26468,-35.54377,EEGNet-like Baseline,2
78.35617,21.798573,EEGNet-like Baseline,2
85.96681,23.151455,EEGNet-like Baseline,2
25.006792,-34.175877,EEGNet-like Baseline,2
59.22071,20.915676,EEGNet-like Baseline,2
84.159546,23.907162,EEGNet-like Baseline,2
72.77509,19.276733,EEGNet-like Baseline,2
78.31652,21.37536,EEGNet-like Baseline,2
86.004105,23.346048,EEGNet-like Baseline,2
72.533585,18.48542,EEGNet-like Baseline,2
23.825493,-34.710964,EEGNet-like Baseline,2
78.9248,21.704332,EEGNet-like Baseline,2
85.9517,22.826702,EEGNet-like Baseline,2
59.43005,20.959496,EEGNet-like Baseline,2
84.5251,23.915876,EEGNet-like Baseline,2
59.532383,20.226358,EEGNet-like Baseline,2
84.18465,23.676344,EEGNet-like Baseline,2
72.7855,18.95856,EEGNet-like Baseline,2
22.33735,-40.337196,EEGNet-like Baseline,2
78.86157,21.442291,EEGNet-like Baseline,2
85.88614,22.996502,EEGNet-like Baseline,2
85.99124,22.389908,EEGNet-like Baseline,2
60.05685,20.171091,EEGNet-like Baseline,2
84.648834,22.368855,EEGNet-like Baseline,2
72.85729,18.089666,EEGNet-like Baseline,2
23.193134,-37.585045,EEGNet-like Baseline,2
78.63408,21.062841,EEGNet-like Baseline,2
78.14192,20.794155,EEGNet-like Baseline,2
85.47558,22.364923,EEGNet-like Baseline,2
24.877777,-37.103107,EEGNet-like Baseline,2
57.63309,19.98495,EEGNet-like Baseline,2
84.45629,22.908625,EEGNet-like Baseline,2
72.94401,18.151146,EEGNet-like Baseline,2
23.405949,-35.59829,EEGNet-like Baseline,2
77.82264,21.044584,EEGNet-like Baseline,2
85.932076,22.735115,EEGNet-like Baseline,2
58.439682,20.45715,EEGNet-like Baseline,2
82.79157,23.463097,EEGNet-like Baseline,2
72.7826,18.344244,EEGNet-like Baseline,2
60.13731,20.7553,EEGNet-like Baseline,2
84.40423,23.67738,EEGNet-like Baseline,2
72.39357,18.594814,EEGNet-like Baseline,2
25.466156,-34.159237,EEGNet-like Baseline,2
77.98303,21.260204,EEGNet-like Baseline,2
85.11306,24.307575,EEGNet-like Baseline,2
22.0748,-39.98834,EEGNet-like Baseline,2
79.659,20.43879,EEGNet-like Baseline,2
86.869156,23.729116,EEGNet-like Baseline,2
59.022846,19.097948,EEGNet-like Baseline,2
86.06876,24.175764,EEGNet-like Baseline,2
73.498184,19.249586,EEGNet-like Baseline,2
86.212074,23.647543,EEGNet-like Baseline,2
59.049393,19.960608,EEGNet-like Baseline,2
85.15651,25.656107,EEGNet-like Baseline,2
72.06541,19.800621,EEGNet-like Baseline,2
25.460373,-35.938076,EEGNet-like Baseline,2
76.373695,21.113256,EEGNet-like Baseline,2
58.848167,21.013903,EEGNet-like Baseline,2
81.7256,24.902742,EEGNet-like Baseline,2
72.97066,20.548635,EEGNet-like Baseline,2
24.52264,-36.01353,EEGNet-like Baseline,2
77.92613,22.145775,EEGNet-like Baseline,2
84.772156,25.357906,EEGNet-like Baseline,2
24.581673,-34.904873,EEGNet-like Baseline,2
58.230244,21.530922,EEGNet-like Baseline,2
79.978645,27.124968,EEGNet-like Baseline,2
72.490585,20.22105,EEGNet-like Baseline,2
76.84881,22.205954,EEGNet-like Baseline,2
82.2369,23.887375,EEGNet-like Baseline,2
72.82881,20.132961,EEGNet-like Baseline,2
24.900902,-33.606853,EEGNet-like Baseline,2
74.5764,24.83921,EEGNet-like Baseline,2
84.75263,25.626606,EEGNet-like Baseline,2
60.16674,21.813236,EEGNet-like Baseline,2
80.90695,26.307379,EEGNet-like Baseline,2
59.33766,22.037992,EEGNet-like Baseline,2
81.73574,27.066437,EEGNet-like Baseline,2
71.689964,20.206442,EEGNet-like Baseline,2
24.233452,-33.480244,EEGNet-like Baseline,2
76.62049,22.5984,EEGNet-like Baseline,2
84.205795,25.60404,EEGNet-like Baseline,2
85.01595,24.700405,EEGNet-like Baseline,2
59.943226,21.449213,EEGNet-like Baseline,2
81.84193,26.626913,EEGNet-like Baseline,2
72.00315,20.888794,EEGNet-like Baseline,2
25.116539,-35.00286,EEGNet-like Baseline,2
76.68479,22.419252,EEGNet-like Baseline,2
77.0246,22.37492,EEGNet-like Baseline,2
84.29681,25.832956,EEGNet-like Baseline,2
25.240162,-33.310425,EEGNet-like Baseline,2
58.28577,21.782484,EEGNet-like Baseline,2
83.66131,26.355438,EEGNet-like Baseline,2
71.6912,20.626122,EEGNet-like Baseline,2
23.6139,-38.010006,EEGNet-like Baseline,2
76.84713,22.353983,EEGNet-like Baseline,2
83.7317,24.808527,EEGNet-like Baseline,2
61.023384,21.821518,EEGNet-like Baseline,2
80.89175,25.923838,EEGNet-like Baseline,2
72.92746,20.255228,EEGNet-like Baseline,2
58.360657,21.095455,EEGNet-like Baseline,2
81.799644,27.253754,EEGNet-like Baseline,2
72.12698,20.273207,EEGNet-like Baseline,2
25.139278,-34.80666,EEGNet-like Baseline,2
75.782005,22.79445,EEGNet-like Baseline,2
82.80896,26.477102,EEGNet-like Baseline,2
22.200968,-36.400196,EEGNet-like Baseline,2
75.93555,19.818663,EEGNet-like Baseline,2
85.8143,21.529345,EEGNet-like Baseline,2
58.18629,18.650444,EEGNet-like Baseline,2
85.152504,22.27409,EEGNet-like Baseline,2
71.88631,17.847595,EEGNet-like Baseline,2
86.132774,22.115637,EEGNet-like Baseline,2
59.134575,18.73673,EEGNet-like Baseline,2
84.60196,22.10555,EEGNet-like Baseline,2
70.785515,18.08194,EEGNet-like Baseline,2
22.031979,-36.32481,EEGNet-like Baseline,2
76.634056,21.036196,EEGNet-like Baseline,2
57.125072,19.007904,EEGNet-like Baseline,2
83.56248,23.477169,EEGNet-like Baseline,2
70.9717,19.115797,EEGNet-like Baseline,2
22.114113,-37.10741,EEGNet-like Baseline,2
74.47359,26.22036,EEGNet-like Baseline,2
85.067856,23.667486,EEGNet-like Baseline,2
21.081253,-36.56961,EEGNet-like Baseline,2
56.595848,19.691208,EEGNet-like Baseline,2
78.58393,26.506886,EEGNet-like Baseline,2
70.85237,19.06798,EEGNet-like Baseline,2
78.50018,27.52475,EEGNet-like Baseline,2
83.66986,30.169094,EEGNet-like Baseline,2
71.561935,19.769245,EEGNet-like Baseline,2
22.726118,-36.051655,EEGNet-like Baseline,2
74.359116,26.21818,EEGNet-like Baseline,2
83.2328,29.977898,EEGNet-like Baseline,2
59.903805,21.296682,EEGNet-like Baseline,2
81.19019,28.91164,EEGNet-like Baseline,2
60.344078,23.180023,EEGNet-like Baseline,2
81.37999,29.323315,EEGNet-like Baseline,2
72.30705,24.747702,EEGNet-like Baseline,2
23.789284,-34.638264,EEGNet-like Baseline,2
78.52198,27.657139,EEGNet-like Baseline,2
83.30312,29.442236,EEGNet-like Baseline,2
83.20311,30.3881,EEGNet-like Baseline,2
60.73286,21.552011,EEGNet-like Baseline,2
81.33538,29.133308,EEGNet-like Baseline,2
71.86724,24.778769,EEGNet-like Baseline,2
24.542427,-34.42369,EEGNet-like Baseline,2
79.12873,27.956545,EEGNet-like Baseline,2
79.129265,27.976372,EEGNet-like Baseline,2
83.56276,30.92314,EEGNet-like Baseline,2
24.064,-34.30486,EEGNet-like Baseline,2
57.952423,21.572945,EEGNet-like Baseline,2
82.32902,29.644728,EEGNet-like Baseline,2
73.054474,25.075232,EEGNet-like Baseline,2
21.845943,-36.054485,EEGNet-like Baseline,2
79.19481,27.525743,EEGNet-like Baseline,2
84.01264,30.508926,EEGNet-like Baseline,2
61.459564,23.006605,EEGNet-like Baseline,2
82.850426,30.775553,EEGNet-like Baseline,2
73.3526,25.415956,EEGNet-like Baseline,2
61.73194,23.18627,EEGNet-like Baseline,2
82.30043,29.382637,EEGNet-like Baseline,2
73.1239,25.109163,EEGNet-like Baseline,2
22.407171,-36.507996,EEGNet-like Baseline,2
